Date,Country,Rate
7-Jan-10,Norway,5.7118
8-Jan-10,Norway,5.6868
11-Jan-10,Norway,5.6162
12-Jan-10,Norway,5.6341
13-Jan-10,Norway,5.6445
14-Jan-10,Norway,5.6354
15-Jan-10,Norway,5.6816
18-Jan-10,Norway,ND
19-Jan-10,Norway,5.7059
20-Jan-10,Norway,5.7772
21-Jan-10,Norway,5.7878
22-Jan-10,Norway,5.7904
2-Feb-12,Thailand,30.8700
3-Feb-12,Thailand,30.8800
6-Feb-12,Thailand,30.9300
7-Feb-12,Thailand,30.8500
8-Feb-12,Thailand,30.7600
9-Feb-12,Thailand,30.7200
10-Feb-12,Thailand,30.8400
13-Feb-12,Thailand,30.7200
14-Feb-12,Thailand,30.8300
15-Feb-12,Thailand,30.7700
16-Feb-12,Thailand,30.8200
17-Feb-12,Thailand,30.8100
20-Feb-12,Thailand,ND
21-Feb-12,Thailand,30.6800
22-Feb-12,Thailand,30.5400
23-Feb-12,Thailand,30.2900
24-Feb-12,Thailand,30.3100
27-Feb-12,Thailand,30.3900
28-Feb-12,Thailand,30.3000
29-Feb-12,Thailand,30.4600
1-Mar-12,Thailand,30.5000
2-Mar-12,Thailand,30.5800
5-Mar-12,Thailand,30.6600
4-Apr-12,Sri Lanka,125.1000
5-Apr-12,Sri Lanka,125.7500
6-Apr-12,Sri Lanka,125.7500
9-Apr-12,Sri Lanka,125.2500
10-Apr-12,Sri Lanka,127.5000
11-Apr-12,Sri Lanka,128.3000
12-Apr-12,Sri Lanka,128.2500
13-Apr-12,Sri Lanka,128.2500
16-Apr-12,Sri Lanka,127.8400
17-Apr-12,Sri Lanka,128.3000
18-Apr-12,Sri Lanka,128.2500
19-Apr-12,Sri Lanka,129.5600
20-Apr-12,Sri Lanka,130.0000
23-Apr-12,Sri Lanka,131.3200
24-Apr-12,Sri Lanka,131.5000
25-Apr-12,Sri Lanka,132.4000
26-Apr-12,Sri Lanka,130.2000
27-Apr-12,Sri Lanka,129.5500
30-Apr-12,Sri Lanka,129.6000
1-May-12,Sri Lanka,129.2100
2-May-12,Sri Lanka,127.5000
3-May-12,Sri Lanka,126.7500
4-May-12,Sri Lanka,127.4000
7-May-12,Sri Lanka,127.2000
7-Dec-10,Mexico,12.4255
8-Dec-10,Mexico,12.4362
9-Dec-10,Mexico,12.4725
10-Dec-10,Mexico,12.4542
13-Dec-10,Mexico,12.3855
14-Dec-10,Mexico,12.3633
15-Dec-10,Mexico,12.3965
16-Dec-10,Mexico,12.4496
17-Dec-10,Mexico,12.4286
20-Dec-10,Mexico,12.4115
21-Dec-10,Mexico,12.3710
22-Dec-10,Mexico,12.3311
23-Dec-10,Mexico,12.3353
24-Dec-10,Mexico,ND
27-Dec-10,Mexico,12.3661
28-Dec-10,Mexico,12.3623
29-Dec-10,Mexico,12.3600
30-Dec-10,Mexico,12.3825
31-Dec-10,Mexico,ND
19-Oct-12,Switzerland,0.9286
22-Oct-12,Switzerland,0.9263
23-Oct-12,Switzerland,0.9328
24-Oct-12,Switzerland,0.9342
25-Oct-12,Switzerland,0.9336
26-Oct-12,Switzerland,0.9348
29-Oct-12,Switzerland,0.9366
30-Oct-12,Switzerland,0.9309
31-Oct-12,Switzerland,0.9311
1-Nov-12,Switzerland,0.9326
2-Nov-12,Switzerland,0.9396
5-Nov-12,Switzerland,0.9434
6-Nov-12,Switzerland,0.9424
7-Nov-12,Switzerland,0.9454
8-Nov-12,Switzerland,0.9462
9-Nov-12,Switzerland,0.9483
12-Nov-12,Switzerland,ND
13-Nov-12,Switzerland,0.9470
14-Nov-12,Switzerland,0.9450
15-Nov-12,Switzerland,0.9418
16-Nov-12,Switzerland,0.9472
19-Nov-12,Switzerland,0.9404
20-Nov-12,Switzerland,0.9403
21-Nov-12,Switzerland,0.9394
22-Nov-12,Switzerland,ND
23-Nov-12,Switzerland,0.9296
26-Nov-12,Switzerland,0.9284
27-Nov-12,Switzerland,0.9310
26-Oct-10,New Zealand,0.7498
27-Oct-10,New Zealand,0.7436
28-Oct-10,New Zealand,0.7548
29-Oct-10,New Zealand,0.7625
1-Nov-10,New Zealand,0.7676
2-Nov-10,New Zealand,0.7717
3-Nov-10,New Zealand,0.7753
4-Nov-10,New Zealand,0.7946
5-Nov-10,New Zealand,0.7944
8-Nov-10,New Zealand,0.7902
9-Nov-10,New Zealand,0.7867
10-Nov-10,New Zealand,0.7811
11-Nov-10,New Zealand,ND
12-Nov-10,New Zealand,0.7766
15-Nov-10,New Zealand,0.7770
16-Nov-10,New Zealand,0.7674
17-Nov-10,New Zealand,0.7720
18-Nov-10,New Zealand,0.7773
19-Nov-10,New Zealand,0.7771
22-Nov-10,New Zealand,0.7721
23-Nov-10,New Zealand,0.7618
24-Nov-10,New Zealand,0.7625
25-Nov-10,New Zealand,ND
26-Nov-10,New Zealand,0.7505
29-Nov-10,New Zealand,0.7447
30-Nov-10,New Zealand,0.7445
1-Dec-10,New Zealand,0.7497
2-Dec-10,New Zealand,0.7561
3-Dec-10,New Zealand,0.7625
12-Dec-12,Sweden,6.6610
13-Dec-12,Sweden,6.6670
14-Dec-12,Sweden,6.6716
17-Dec-12,Sweden,6.6412
18-Dec-12,Sweden,6.5954
19-Dec-12,Sweden,6.5457
20-Dec-12,Sweden,6.5131
21-Dec-12,Sweden,6.5337
24-Dec-12,Sweden,6.5557
25-Dec-12,Sweden,ND
26-Dec-12,Sweden,6.5092
27-Dec-12,Sweden,6.5091
28-Dec-12,Sweden,6.5099
31-Dec-12,Sweden,6.5074
1-Jan-13,Sweden,ND
2-Jan-13,Sweden,6.4851
3-Jan-13,Sweden,6.5060
4-Jan-13,Sweden,6.5518
7-Jan-13,Sweden,6.5081
8-Jan-13,Sweden,6.5490
9-Jan-13,Sweden,6.5568
10-Jan-13,Sweden,6.5066
11-Jan-13,Sweden,6.4660
14-Jan-13,Sweden,6.4453
15-Jan-13,Sweden,6.4911
16-Jan-13,Sweden,6.5010
17-Jan-13,Sweden,6.4916
21-Oct-11,Taiwan,30.2700
24-Oct-11,Taiwan,30.0600
25-Oct-11,Taiwan,30.1100
26-Oct-11,Taiwan,30.1000
27-Oct-11,Taiwan,30.0400
28-Oct-11,Taiwan,29.8600
31-Oct-11,Taiwan,29.9100
1-Nov-11,Taiwan,30.0700
2-Nov-11,Taiwan,30.0800
3-Nov-11,Taiwan,30.2000
4-Nov-11,Taiwan,30.0200
7-Nov-11,Taiwan,30.1200
8-Nov-11,Taiwan,30.1000
9-Nov-11,Taiwan,30.0500
10-Nov-11,Taiwan,30.2300
11-Nov-11,Taiwan,ND
14-Nov-11,Taiwan,30.1700
8-Dec-11,South Africa,8.2650
9-Dec-11,South Africa,8.1225
12-Dec-11,South Africa,8.2771
13-Dec-11,South Africa,8.2860
14-Dec-11,South Africa,8.4250
15-Dec-11,South Africa,8.3801
16-Dec-11,South Africa,8.3599
19-Dec-11,South Africa,8.3866
20-Dec-11,South Africa,8.2211
21-Dec-11,South Africa,8.2679
22-Dec-11,South Africa,8.1750
23-Dec-11,South Africa,8.1350
26-Dec-11,South Africa,ND
27-Dec-11,South Africa,8.1345
28-Dec-11,South Africa,8.1915
29-Dec-11,South Africa,8.1825
30-Dec-11,South Africa,8.0751
2-Jan-12,South Africa,ND
3-Jan-12,South Africa,8.0250
4-Jan-12,South Africa,8.1426
5-Jan-12,South Africa,8.1715
6-Jan-12,South Africa,8.1450
9-Jan-12,South Africa,8.1777
10-Jan-12,South Africa,8.1109
15-Apr-08,India,39.8300
16-Apr-08,India,39.8900
17-Apr-08,India,39.7900
18-Apr-08,India,39.7300
21-Apr-08,India,39.9200
22-Apr-08,India,39.9300
23-Apr-08,India,40.0000
24-Apr-08,India,40.1400
25-Apr-08,India,40.1300
28-Apr-08,India,40.1000
29-Apr-08,India,40.3700
30-Apr-08,India,40.4500
1-May-08,India,40.5800
2-May-08,India,40.5500
5-May-08,India,40.4500
6-May-08,India,40.8000
7-May-08,India,41.3000
8-May-08,India,41.6600
9-May-08,India,41.5500
12-May-08,India,42.0000
13-May-08,India,42.0800
14-May-08,India,42.3400
15-May-08,India,42.6000
16-May-08,India,42.5000
19-May-08,India,42.4600
20-May-08,India,42.5000
21-May-08,India,42.7700
22-May-08,India,42.9300
3-Jan-07,Canada,1.1699
4-Jan-07,Canada,1.1766
5-Jan-07,Canada,1.1753
8-Jan-07,Canada,1.1777
9-Jan-07,Canada,1.1782
10-Jan-07,Canada,1.1770
11-Jan-07,Canada,1.1761
12-Jan-07,Canada,1.1706
15-Jan-07,Canada,ND
16-Jan-07,Canada,1.1748
17-Jan-07,Canada,1.1737
18-Jan-07,Canada,1.1752
19-Jan-07,Canada,1.1722
22-Jan-07,Canada,1.1758
23-Jan-07,Canada,1.1813
24-Jan-07,Canada,1.1824
25-Jan-07,Canada,1.1781
26-Jan-07,Canada,1.1798
29-Jan-07,Canada,1.1815
30-Jan-07,Canada,1.1814
31-Jan-07,Canada,1.1792
1-Feb-07,Canada,1.1756
2-Feb-07,Canada,1.1838
5-Feb-07,Canada,1.1816
6-Feb-07,Canada,1.1819
7-Feb-07,Canada,1.1851
8-Feb-07,Canada,1.1852
9-Feb-07,Canada,1.1736
20-Oct-06,Brazil,2.1425
23-Oct-06,Brazil,2.1375
24-Oct-06,Brazil,2.1435
25-Oct-06,Brazil,2.1463
26-Oct-06,Brazil,2.1340
27-Oct-06,Brazil,2.1350
30-Oct-06,Brazil,2.1405
31-Oct-06,Brazil,2.1350
1-Nov-06,Brazil,2.1388
2-Nov-06,Brazil,2.1425
3-Nov-06,Brazil,2.1432
6-Nov-06,Brazil,2.1337
7-Nov-06,Brazil,2.1350
8-Nov-06,Brazil,2.1428
9-Nov-06,Brazil,2.1410
10-Nov-06,Brazil,2.1490
13-Nov-06,Brazil,2.1635
14-Nov-06,Brazil,2.1555
15-Nov-06,Brazil,2.1475
16-Nov-06,Brazil,2.1490
27-Apr-07,"China, P.R.",7.7139
30-Apr-07,"China, P.R.",7.7090
1-May-07,"China, P.R.",7.7065
2-May-07,"China, P.R.",7.7039
3-May-07,"China, P.R.",7.7050
4-May-07,"China, P.R.",7.7035
7-May-07,"China, P.R.",7.7039
8-May-07,"China, P.R.",7.6951
9-May-07,"China, P.R.",7.6941
10-May-07,"China, P.R.",7.6936
11-May-07,"China, P.R.",7.6835
14-May-07,"China, P.R.",7.6719
15-May-07,"China, P.R.",7.6938
16-May-07,"China, P.R.",7.6830
17-May-07,"China, P.R.",7.6730
18-May-07,"China, P.R.",7.6636
21-May-07,"China, P.R.",7.6656
22-May-07,"China, P.R.",7.6560
15-Jun-07,United Kingdom,1.9765
18-Jun-07,United Kingdom,1.9822
19-Jun-07,United Kingdom,1.9884
20-Jun-07,United Kingdom,1.9937
21-Jun-07,United Kingdom,1.9924
22-Jun-07,United Kingdom,1.9975
25-Jun-07,United Kingdom,1.9962
26-Jun-07,United Kingdom,1.9997
27-Jun-07,United Kingdom,1.9965
28-Jun-07,United Kingdom,2.0022
29-Jun-07,United Kingdom,2.0063
2-Jul-07,United Kingdom,2.0161
3-Jul-07,United Kingdom,2.0168
4-Jul-07,United Kingdom,ND
5-Jul-07,United Kingdom,2.0114
6-Jul-07,United Kingdom,2.0119
9-Jul-07,United Kingdom,2.0166
10-Jul-07,United Kingdom,2.0248
11-Jul-07,United Kingdom,2.0320
3-Dec-07,South Korea,923.8000
4-Dec-07,South Korea,922.3000
5-Dec-07,South Korea,923.0000
6-Dec-07,South Korea,921.8000
7-Dec-07,South Korea,918.9000
10-Dec-07,South Korea,923.3000
11-Dec-07,South Korea,923.7000
12-Dec-07,South Korea,926.1000
13-Dec-07,South Korea,925.2500
14-Dec-07,South Korea,929.8000
17-Dec-07,South Korea,933.4000
18-Dec-07,South Korea,938.3500
19-Dec-07,South Korea,939.2000
20-Dec-07,South Korea,943.4000
21-Dec-07,South Korea,940.3000
24-Dec-07,South Korea,939.2000
25-Dec-07,South Korea,ND
26-Dec-07,South Korea,938.7000
27-Dec-07,South Korea,940.0000
28-Dec-07,South Korea,935.6000
31-Dec-07,South Korea,935.8000
1-Jan-08,South Korea,ND
2-Jan-08,South Korea,936.6000
3-Jan-08,South Korea,936.2000
4-Jan-08,South Korea,938.1000
29-Feb-08,Denmark,4.9054
3-Mar-08,Denmark,4.9028
4-Mar-08,Denmark,4.8977
5-Mar-08,Denmark,4.8738
6-Mar-08,Denmark,4.8496
7-Mar-08,Denmark,4.8624
10-Mar-08,Denmark,4.8502
11-Mar-08,Denmark,4.8640
12-Mar-08,Denmark,4.8116
13-Mar-08,Denmark,4.7837
14-Mar-08,Denmark,4.7777
17-Mar-08,Denmark,4.7304
18-Mar-08,Denmark,4.7263
19-Mar-08,Denmark,4.7680
20-Mar-08,Denmark,4.8380
21-Mar-08,Denmark,4.8283
24-Mar-08,Denmark,4.8451
25-Mar-08,Denmark,4.7826
26-Mar-08,Denmark,4.7320
27-Mar-08,Denmark,4.7188
28-Mar-08,Denmark,4.7304
31-Mar-08,Denmark,4.7178
1-Apr-08,Denmark,4.7752
24-Dec-07,EMU member countries,1.4409
25-Dec-07,EMU member countries,ND
26-Dec-07,EMU member countries,1.4500
27-Dec-07,EMU member countries,1.4601
28-Dec-07,EMU member countries,1.4718
31-Dec-07,EMU member countries,1.4603
1-Jan-08,EMU member countries,ND
2-Jan-08,EMU member countries,1.4738
3-Jan-08,EMU member countries,1.4736
4-Jan-08,EMU member countries,1.4786
7-Jan-08,EMU member countries,1.4684
8-Jan-08,EMU member countries,1.4717
9-Jan-08,EMU member countries,1.4663
10-Jan-08,EMU member countries,1.4740
11-Jan-08,EMU member countries,1.4787
14-Jan-08,EMU member countries,1.4877
15-Jan-08,EMU member countries,1.4842
16-Jan-08,EMU member countries,1.4643
16-Nov-09,Japan,89.2800
17-Nov-09,Japan,89.4100
18-Nov-09,Japan,89.3600
19-Nov-09,Japan,88.9500
20-Nov-09,Japan,88.9000
23-Nov-09,Japan,89.1400
24-Nov-09,Japan,88.5800
25-Nov-09,Japan,87.6500
26-Nov-09,Japan,ND
27-Nov-09,Japan,86.8700
30-Nov-09,Japan,86.1200
1-Dec-09,Japan,86.6200
2-Dec-09,Japan,87.1300
3-Dec-09,Japan,88.2000
4-Dec-09,Japan,89.8700
7-Dec-09,Japan,89.4400
8-Dec-09,Japan,88.4100
9-Dec-09,Japan,87.8300
10-Dec-09,Japan,88.2000
11-Dec-09,Japan,89.2300
14-Dec-09,Japan,88.6500
15-Dec-09,Japan,89.9100
16-Dec-09,Japan,89.5200
17-Dec-09,Japan,90.3500
18-Dec-09,Japan,90.4700
21-Dec-09,Japan,90.9500
22-Dec-09,Japan,91.6700
23-Dec-09,Japan,91.5200
24-Dec-09,Japan,91.6900
25-Dec-09,Japan,ND
28-Dec-09,Japan,91.5700
8-Jul-08,Hong Kong,7.8022
9-Jul-08,Hong Kong,7.8027
10-Jul-08,Hong Kong,7.8030
11-Jul-08,Hong Kong,7.8039
14-Jul-08,Hong Kong,7.8037
15-Jul-08,Hong Kong,7.7967
16-Jul-08,Hong Kong,7.7990
17-Jul-08,Hong Kong,7.7976
18-Jul-08,Hong Kong,7.7968
21-Jul-08,Hong Kong,7.7971
22-Jul-08,Hong Kong,7.7959
23-Jul-08,Hong Kong,7.7993
24-Jul-08,Hong Kong,7.7988
25-Jul-08,Hong Kong,7.8000
28-Jul-08,Hong Kong,7.8002
29-Jul-08,Hong Kong,7.8022
30-Jul-08,Hong Kong,7.8036
31-Jul-08,Hong Kong,7.8017
1-Aug-08,Hong Kong,7.8046
4-Aug-08,Hong Kong,7.8036
5-Aug-08,Hong Kong,7.8043
6-Aug-08,Hong Kong,7.8050
7-Aug-08,Hong Kong,7.8045
8-Aug-08,Hong Kong,7.8126
11-Aug-08,Hong Kong,7.8081
12-Jun-08,Greece,ND
13-Jun-08,Greece,ND
16-Jun-08,Greece,ND
17-Jun-08,Greece,ND
18-Jun-08,Greece,ND
19-Jun-08,Greece,ND
20-Jun-08,Greece,ND
23-Jun-08,Greece,ND
24-Jun-08,Greece,ND
25-Jun-08,Greece,ND
26-Jun-08,Greece,ND
27-Jun-08,Greece,ND
30-Jun-08,Greece,ND
1-Jul-08,Greece,ND
2-Jul-08,Greece,ND
3-Jul-08,Greece,ND
31-Oct-08,Singapore,1.4841
3-Nov-08,Singapore,1.4792
4-Nov-08,Singapore,1.4720
5-Nov-08,Singapore,1.4753
6-Nov-08,Singapore,1.4997
7-Nov-08,Singapore,1.4965
10-Nov-08,Singapore,1.4915
11-Nov-08,Singapore,ND
12-Nov-08,Singapore,1.5075
13-Nov-08,Singapore,1.5190
14-Nov-08,Singapore,1.5205
17-Nov-08,Singapore,1.5212
18-Nov-08,Singapore,1.5270
19-Nov-08,Singapore,1.5279
20-Nov-08,Singapore,1.5306
21-Nov-08,Singapore,1.5302
24-Nov-08,Singapore,1.5102
25-Nov-08,Singapore,1.5107
26-Nov-08,Singapore,1.5098
27-Nov-08,Singapore,ND
30-Jul-09,Malaysia,3.5290
31-Jul-09,Malaysia,3.5200
3-Aug-09,Malaysia,3.5050
4-Aug-09,Malaysia,3.4920
5-Aug-09,Malaysia,3.4950
6-Aug-09,Malaysia,3.4880
7-Aug-09,Malaysia,3.4980
10-Aug-09,Malaysia,3.5020
11-Aug-09,Malaysia,3.5080
12-Aug-09,Malaysia,3.5280
13-Aug-09,Malaysia,3.5120
14-Aug-09,Malaysia,3.5150
17-Aug-09,Malaysia,3.5400
18-Aug-09,Malaysia,3.5370
19-Aug-09,Malaysia,3.5440
20-Aug-09,Malaysia,3.5250
21-Aug-09,Malaysia,3.5185
24-Aug-09,Malaysia,3.5080
25-Aug-09,Malaysia,3.5170
26-Aug-09,Malaysia,3.5230
27-Aug-09,Malaysia,3.5320
28-Aug-09,Malaysia,3.5200
31-Aug-09,Malaysia,3.5200
1-Sep-09,Malaysia,3.5250
2-Sep-09,Malaysia,3.5370
3-Sep-09,Malaysia,3.5260
4-Sep-09,Malaysia,3.5230
25-Jan-10,Norway,5.8156
26-Jan-10,Norway,5.8625
27-Jan-10,Norway,5.8539
28-Jan-10,Norway,5.8499
29-Jan-10,Norway,5.9201
1-Feb-10,Norway,5.8786
2-Feb-10,Norway,5.8383
3-Feb-10,Norway,5.8601
4-Feb-10,Norway,5.9539
5-Feb-10,Norway,6.0166
8-Feb-10,Norway,5.9418
9-Feb-10,Norway,5.9068
10-Feb-10,Norway,5.9124
11-Feb-10,Norway,5.9192
12-Feb-10,Norway,5.9135
15-Feb-10,Norway,ND
16-Feb-10,Norway,5.8521
17-Feb-10,Norway,5.8851
18-Feb-10,Norway,5.9530
19-Feb-10,Norway,5.9667
22-Feb-10,Norway,5.9096
6-Mar-12,Thailand,30.8400
7-Mar-12,Thailand,30.7000
8-Mar-12,Thailand,30.5600
9-Mar-12,Thailand,30.5600
12-Mar-12,Thailand,30.6300
13-Mar-12,Thailand,30.5800
14-Mar-12,Thailand,30.7900
15-Mar-12,Thailand,30.7200
16-Mar-12,Thailand,30.7200
19-Mar-12,Thailand,30.6900
20-Mar-12,Thailand,30.7700
21-Mar-12,Thailand,30.7600
22-Mar-12,Thailand,30.8000
23-Mar-12,Thailand,30.7100
26-Mar-12,Thailand,30.6800
27-Mar-12,Thailand,30.7100
28-Mar-12,Thailand,30.7900
8-May-12,Sri Lanka,127.9000
9-May-12,Sri Lanka,127.9500
10-May-12,Sri Lanka,127.4000
11-May-12,Sri Lanka,127.6000
14-May-12,Sri Lanka,128.5600
15-May-12,Sri Lanka,128.8900
16-May-12,Sri Lanka,128.6000
17-May-12,Sri Lanka,128.8400
18-May-12,Sri Lanka,129.6400
21-May-12,Sri Lanka,129.5000
22-May-12,Sri Lanka,129.6000
23-May-12,Sri Lanka,129.8000
24-May-12,Sri Lanka,130.2000
25-May-12,Sri Lanka,130.5500
28-May-12,Sri Lanka,ND
29-May-12,Sri Lanka,132.0000
30-May-12,Sri Lanka,131.1100
31-May-12,Sri Lanka,131.9000
1-Jun-12,Sri Lanka,130.5000
4-Jun-12,Sri Lanka,130.0000
5-Jun-12,Sri Lanka,130.0000
6-Jun-12,Sri Lanka,130.0000
7-Jun-12,Sri Lanka,130.0000
3-Jan-11,Mexico,12.2535
4-Jan-11,Mexico,12.2545
5-Jan-11,Mexico,12.1964
6-Jan-11,Mexico,12.2361
7-Jan-11,Mexico,12.2440
10-Jan-11,Mexico,12.2400
11-Jan-11,Mexico,12.1765
12-Jan-11,Mexico,12.0589
13-Jan-11,Mexico,12.0887
14-Jan-11,Mexico,12.0582
17-Jan-11,Mexico,ND
18-Jan-11,Mexico,12.0451
19-Jan-11,Mexico,12.0681
20-Jan-11,Mexico,12.0798
21-Jan-11,Mexico,12.0570
24-Jan-11,Mexico,12.0422
25-Jan-11,Mexico,12.0855
26-Jan-11,Mexico,12.0390
27-Jan-11,Mexico,12.0415
28-Jan-11,Mexico,12.1400
31-Jan-11,Mexico,12.1541
1-Feb-11,Mexico,12.0053
2-Feb-11,Mexico,12.0280
28-Nov-12,Switzerland,0.9313
29-Nov-12,Switzerland,0.9293
30-Nov-12,Switzerland,0.9264
3-Dec-12,Switzerland,0.9250
4-Dec-12,Switzerland,0.9272
5-Dec-12,Switzerland,0.9262
6-Dec-12,Switzerland,0.9330
7-Dec-12,Switzerland,0.9333
10-Dec-12,Switzerland,0.9330
11-Dec-12,Switzerland,0.9333
12-Dec-12,Switzerland,0.9286
13-Dec-12,Switzerland,0.9243
14-Dec-12,Switzerland,0.9196
17-Dec-12,Switzerland,0.9174
18-Dec-12,Switzerland,0.9130
19-Dec-12,Switzerland,0.9115
20-Dec-12,Switzerland,0.9130
21-Dec-12,Switzerland,0.9172
24-Dec-12,Switzerland,0.9161
6-Dec-10,New Zealand,0.7601
7-Dec-10,New Zealand,0.7615
8-Dec-10,New Zealand,0.7482
9-Dec-10,New Zealand,0.7467
10-Dec-10,New Zealand,0.7486
13-Dec-10,New Zealand,0.7552
14-Dec-10,New Zealand,0.7534
15-Dec-10,New Zealand,0.7441
16-Dec-10,New Zealand,0.7368
17-Dec-10,New Zealand,0.7360
20-Dec-10,New Zealand,0.7423
21-Dec-10,New Zealand,0.7438
22-Dec-10,New Zealand,0.7424
23-Dec-10,New Zealand,0.7489
24-Dec-10,New Zealand,ND
27-Dec-10,New Zealand,0.7479
28-Dec-10,New Zealand,0.7554
29-Dec-10,New Zealand,0.7654
30-Dec-10,New Zealand,0.7687
31-Dec-10,New Zealand,ND
3-Jan-11,New Zealand,0.7764
4-Jan-11,New Zealand,0.7672
18-Jan-13,Sweden,6.5329
21-Jan-13,Sweden,ND
22-Jan-13,Sweden,6.5131
23-Jan-13,Sweden,6.5316
24-Jan-13,Sweden,6.4895
25-Jan-13,Sweden,6.4602
28-Jan-13,Sweden,6.4167
29-Jan-13,Sweden,6.3789
30-Jan-13,Sweden,6.3476
31-Jan-13,Sweden,6.3533
1-Feb-13,Sweden,6.2904
4-Feb-13,Sweden,6.3201
5-Feb-13,Sweden,6.3336
6-Feb-13,Sweden,6.3561
7-Feb-13,Sweden,6.4304
8-Feb-13,Sweden,6.4443
11-Feb-13,Sweden,6.3891
12-Feb-13,Sweden,6.3554
13-Feb-13,Sweden,6.2880
14-Feb-13,Sweden,6.3290
15-Feb-13,Sweden,6.3183
18-Feb-13,Sweden,ND
15-Nov-11,Taiwan,30.2400
16-Nov-11,Taiwan,30.2100
17-Nov-11,Taiwan,30.1900
18-Nov-11,Taiwan,30.2400
21-Nov-11,Taiwan,30.3300
22-Nov-11,Taiwan,30.3000
23-Nov-11,Taiwan,30.3900
24-Nov-11,Taiwan,ND
25-Nov-11,Taiwan,30.4300
28-Nov-11,Taiwan,30.3700
29-Nov-11,Taiwan,30.3800
30-Nov-11,Taiwan,30.3100
1-Dec-11,Taiwan,30.1000
2-Dec-11,Taiwan,30.1400
5-Dec-11,Taiwan,30.1300
6-Dec-11,Taiwan,30.2200
7-Dec-11,Taiwan,30.1500
8-Dec-11,Taiwan,30.1600
9-Dec-11,Taiwan,30.2100
12-Dec-11,Taiwan,30.2000
13-Dec-11,Taiwan,30.2400
14-Dec-11,Taiwan,30.3200
15-Dec-11,Taiwan,30.3600
16-Dec-11,Taiwan,30.3500
19-Dec-11,Taiwan,30.3800
20-Dec-11,Taiwan,30.3300
21-Dec-11,Taiwan,30.2800
22-Dec-11,Taiwan,30.2500
23-Dec-11,Taiwan,30.2700
11-Jan-12,South Africa,8.1052
12-Jan-12,South Africa,8.0550
13-Jan-12,South Africa,8.1393
16-Jan-12,South Africa,ND
17-Jan-12,South Africa,8.0253
18-Jan-12,South Africa,7.9932
19-Jan-12,South Africa,7.9000
20-Jan-12,South Africa,7.9370
23-Jan-12,South Africa,7.9315
24-Jan-12,South Africa,7.9501
25-Jan-12,South Africa,8.0320
26-Jan-12,South Africa,7.7710
27-Jan-12,South Africa,7.7489
30-Jan-12,South Africa,7.8530
31-Jan-12,South Africa,7.8350
1-Feb-12,South Africa,7.6609
2-Feb-12,South Africa,7.6275
3-Feb-12,South Africa,7.5780
6-Feb-12,South Africa,7.5440
7-Feb-12,South Africa,7.5665
23-May-08,India,42.6800
26-May-08,India,ND
27-May-08,India,42.8600
28-May-08,India,42.7500
29-May-08,India,42.5300
30-May-08,India,42.1500
2-Jun-08,India,42.3800
3-Jun-08,India,42.5000
4-Jun-08,India,42.6000
5-Jun-08,India,42.8200
6-Jun-08,India,42.6300
9-Jun-08,India,42.8500
10-Jun-08,India,42.9200
11-Jun-08,India,42.6500
12-Jun-08,India,42.7000
13-Jun-08,India,42.8600
16-Jun-08,India,42.9300
12-Feb-07,Canada,1.1746
13-Feb-07,Canada,1.1686
14-Feb-07,Canada,1.1660
15-Feb-07,Canada,1.1642
16-Feb-07,Canada,1.1638
19-Feb-07,Canada,ND
20-Feb-07,Canada,1.1697
21-Feb-07,Canada,1.1609
22-Feb-07,Canada,1.1616
23-Feb-07,Canada,1.1586
26-Feb-07,Canada,1.1601
27-Feb-07,Canada,1.1639
28-Feb-07,Canada,1.1700
1-Mar-07,Canada,1.1711
2-Mar-07,Canada,1.1752
5-Mar-07,Canada,1.1810
6-Mar-07,Canada,1.1759
7-Mar-07,Canada,1.1785
8-Mar-07,Canada,1.1802
9-Mar-07,Canada,1.1712
12-Mar-07,Canada,1.1689
13-Mar-07,Canada,1.1687
14-Mar-07,Canada,1.1755
15-Mar-07,Canada,1.1757
16-Mar-07,Canada,1.1738
19-Mar-07,Canada,1.1750
17-Nov-06,Brazil,2.1640
20-Nov-06,Brazil,2.1580
21-Nov-06,Brazil,2.1640
22-Nov-06,Brazil,2.1620
23-Nov-06,Brazil,ND
24-Nov-06,Brazil,2.1659
27-Nov-06,Brazil,2.1805
28-Nov-06,Brazil,2.1850
29-Nov-06,Brazil,2.1775
30-Nov-06,Brazil,2.1665
1-Dec-06,Brazil,2.1610
4-Dec-06,Brazil,2.1675
5-Dec-06,Brazil,2.1550
6-Dec-06,Brazil,2.1474
7-Dec-06,Brazil,2.1410
8-Dec-06,Brazil,2.1382
11-Dec-06,Brazil,2.1360
12-Dec-06,Brazil,2.1490
13-Dec-06,Brazil,2.1427
14-Dec-06,Brazil,2.1410
15-Dec-06,Brazil,2.1450
23-May-07,"China, P.R.",7.6490
24-May-07,"China, P.R.",7.6525
25-May-07,"China, P.R.",7.6527
28-May-07,"China, P.R.",ND
29-May-07,"China, P.R.",7.6514
30-May-07,"China, P.R.",7.6463
31-May-07,"China, P.R.",7.6516
1-Jun-07,"China, P.R.",7.6483
4-Jun-07,"China, P.R.",7.6503
5-Jun-07,"China, P.R.",7.6397
6-Jun-07,"China, P.R.",7.6377
7-Jun-07,"China, P.R.",7.6525
8-Jun-07,"China, P.R.",7.6666
11-Jun-07,"China, P.R.",7.6680
